"ResponseId","Finished","Progress","StartDate","EndDate","RecordedDate","DurationSec","LOIYES","RESID","AGE18","ZIPCODE","ZONE","STORMDATE1","STORMDATE2","INCHES","INCHES_4CAT","COMP1","COMP2","COMP3","COMP4","TRAVEL","NOTRAVEL","NOTRAVEL_1","NOTRAVEL_2","NOTRAVEL_3","NOTRAVEL_4","NOTRAVEL_5","NOTRAVEL_5_TEXT","PURPOSE","PURPOSE_1","PURPOSE_2","PURPOSE_3","PURPOSE_4","PURPOSE_5","PURPOSE_6","PURPOSE_7","PURPOSE_8","PURPOSE_9","PURPOSE_10","PURPOSE_11","PURPOSE_12","PURPOSE_12_TEXT","MODE","MODE_1","MODE_2","MODE_3","MODE_4","MODE_5","MODE_6","MODE_7","MODE_8","MODE_9","MODE_9_TEXT","CHANGE","CHANGE_1","CHANGE_2","CHANGE_3","CHANGE_4","CHANGE_5","CHANGE_6","CHANGE_7","CHANGE_7_TEXT","SAT_TRANSPORT_1","SAT_TRANSPORT_2","SAT_TRANSPORT_3","SAT_TRANSPORT_4","SAT_TRANSPORT_5","SAT_TRANSPORT_6","SAT_GROUP_1","SAT_GROUP_2","SAT_GROUP_3","SAT_GROUP_4","SATISFACTION","LOC_BETTER","LOC_WORSE","HEAR","INFO","INFO_1","INFO_2","INFO_3","INFO_4","INFO_5","INFO_6","INFO_7","INFO_8","INFO_9","INFO_10","INFO_11","INFO_DETAIL_1","INFO_DETAIL_2","INFO_DETAIL_3","INFO_DETAIL_4","INFO_DETAIL_5","INFO_DETAIL_6","INFO_DETAIL_7","INFO_DETAIL_8","INFO_DETAIL_9","INFO_DETAIL_10","INFO_DETAIL_11","APP","APP_USES","APP_FEEDBACK","PRIORITY_TRANSPORT_1","PRIORITY_TRANSPORT_2","PRIORITY_TRANSPORT_3","PRIORITY_TRANSPORT_5","PRIORITY_TRANSPORT_6","PRIORITY_TRANSPORT_7","PRIORITY_PLACES_1","PRIORITY_PLACES_2","PRIORITY_PLACES_3","PRIORITY_PLACES_4","PRIORITY_PLACES_5","PRIORITY_PLACES_6","AGE","AGE_6CAT","AGE_5CAT","AGE_4CAT","GENDER","GENDER_2CAT","GENDER_5_TEXT","RACEETH","RACE_2CAT","RACEETH_9_TEXT","STUD","EDUC","EDUC_4CAT","EDUC_3CAT","WORK","HHINC","HHINC_9CAT","HHINC_6CAT","HHINC_3CAT","HOME1","HOME1_9_TEXT","HOME1_8CAT","HOME1_5CAT","HOME1_4CAT","HOME1_2CAT","HOME2","ADULTS","ADULTS_NUM","CHILDREN","CHILDREN_NUM","BIKES","BIKES_NUM","CARS","CARS_NUM","END","AverageIndex","StormEventIndex","StormEventDurationHours","exceptional","acceptable","unacceptable"
"R_5WO8ZfNih6ospNA",TRUE,100,2024-03-06 11:47:42,2024-03-06 11:57:10,2024-03-06 11:57:11,567,"Accept","Yes","Yes","84015","B",2024-03-02,2024-03-03,"4-6 inches","Heavy Snowfall","Somewhat more","About the same","About the same","Somewhat better","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Drop off or pick up passenger(s),Other errands or appointments (bank, professional office, doctor/dentist, etc.),Outdoor or indoor exercise (sports, jogging, bicycling, walking dog, gym, etc.)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I traveled more slowly or cautiously than normal.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"","4","4","3","3","4","3",NA,"3","4","4","Neither satisfied nor dissatisfied","Freeway","Not sure","A lot","TV,App",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"KSL","","","","Weather Channel, Weather Bug","","","","","","","Yes, a little","Looked at cameras in certain areas
","It was a while ago, don't remember","1","2","5","3","4","6","4","1","6","2","5","3",48,"45-64","45-64","35-49","Female","Female","","White or Caucasian","White","","No","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","Yes","$50,000 to $74,999","50-75","50-75","50-100","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","1",1,"2",2,"1",1,"2",2,"",0.46753937007874,8.22046666666667,21.4433333333333,9.62622047244095,79.1823326771653,11.1914468503937
"R_1fVnZvy9LyMMeWt",TRUE,100,2024-03-06 11:54:12,2024-03-06 12:00:47,2024-03-06 12:00:47,394,"Accept","Yes","Yes","84067","B",2024-03-02,2024-03-03,"1 foot or more","Extreme Snowfall","Somewhat more","About the same","About the same","About the same","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Shopping (groceries, clothing, convenience store, etc)",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I traveled more slowly or cautiously than normal.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"",NA,"4","3","2",NA,NA,"4","5","3","3","Neither satisfied nor dissatisfied","Sidewalk ","Side street","A lot","TV,Word-of-mouth",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"13","","","","","","","","","Friend ","","No","","","1","2","3","5","4","6","3","1","6","2","4","5",41,"35-44","35-44","35-49","Male","Male","","White or Caucasian","White","","No","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","Yes","$25,000 to $34,999","25-35","25-50","0-50","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Rented","3",3,"0",0,"1",1,"3",3,"",0.35,9.41,27.17,6.1,80.49,13.41
"R_340eoU0B7zfpg6s",TRUE,100,2024-03-06 12:39:12,2024-03-06 12:45:28,2024-03-06 12:45:28,375,"Accept","Yes","Yes","84015","B",2024-03-02,2024-03-03,"1 foot or more","Extreme Snowfall","About the same","Somewhat shorter","Somewhat less","About the same","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Work- or school-related activities,Other errands or appointments (bank, professional office, doctor/dentist, etc.),Social or entertainment activities (friends/relatives, movie, etc.)",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"","Car/Van/Truck/SUV Driver,Car/Van/Truck/SUV Passenger,Public bus or train (examples: UTA, TRAX, FrontRunner)",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"","I canceled some of my planned activities / trips.,I changed the time-of-day when I did some activities / trips.,I traveled more slowly or cautiously than normal.",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"","3","5","4","3","3","3","3","4","4","4","Somewhat satisfied","The roads ","Bine","A lot","TV,Online,Social media",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Ksl ","","","","","","Ksl","Facebook ","","","","Yes, a little","Not sure","None ","2","1","3","5","6","4","2","1","3","6","4","5",34,"25-34","25-34","18-34","Female","Female","","White or Caucasian","White","","No","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","Yes","$35,000 to $49,999","35-50","25-50","0-50","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Rented","3",3,"1",1,"1",1,"2",2,"",0.46753937007874,8.22046666666667,21.4433333333333,9.62622047244095,79.1823326771653,11.1914468503937
"R_13JDcTWrlIUU4a5",TRUE,100,2024-03-06 12:34:03,2024-03-06 12:57:09,2024-03-06 12:57:10,1385,"Accept","Yes","Yes","84401","B",2024-03-02,2024-03-03,"1 inch","Light Snowfall","Much less","Much shorter","Somewhat less","About the same","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Drop off or pick up passenger(s)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I traveled more slowly or cautiously than normal.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"","4","2","4","4",NA,NA,"2","2","4","4","Somewhat dissatisfied","Down town ogden","27th Street and Washington Blvd Ogden Utah east side of washington","A little","Radio,Alert,Online",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"","97.9","","","","National weatherserice","Local Weather web sights ","","","","","No","","","2","1","3","4","5","6","2","1","4","3","5","6",57,"45-64","45-64","50-64","Female","Female","","White or Caucasian","White","","No","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","No","$10,000 to $14,999","10-15","0-25","0-50","Building with 20 or more apartments/condos","","Apt20+","Apt5+","Apartment","Other","Rented","1",1,"0",0,"0",0,"1",1,"",0.51,14.58,28.42,5.605,77.175,17.215
"R_7FCWXc11iCw5SOe",TRUE,100,2024-03-06 13:13:06,2024-03-06 13:19:39,2024-03-06 13:19:39,392,"Accept","Yes","Yes","84040","B",2024-03-02,2024-03-03,"4-6 inches","Heavy Snowfall","Somewhat more","Somewhat longer","Somewhat more","Somewhat better","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Social or entertainment activities (friends/relatives, movie, etc.)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I traveled using different transportation modes than normal.,I traveled more slowly or cautiously than normal.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"","3","5","3","3",NA,NA,"4","4","3","4","Somewhat satisfied","The freeway has lots of plows going during the storm","My driveway ","A little","Radio,App,Word-of-mouth",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"","102.7","","","Weather (Android)","","","","","Siblings ","","No","","","2","3","4","5","1","6","3","1","5","2","4","6",50,"45-64","45-64","50-64","Male","Male","","White or Caucasian","White","","No","Master's degree, doctorate degree, or professional degree beyond bachelor's degree","Higher","Higher","Yes","$150,000 or more","150+","150+","100+","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","4",4,"2",2,"2",2,"3",3,"",0.35,10.04,28.5,8.14,77.91,13.95
"R_6FbqDsBC1mrXvOq",TRUE,100,2024-03-06 13:20:22,2024-03-06 13:28:22,2024-03-06 13:28:23,479,"Accept","Yes","Yes","84067","B",2024-03-02,2024-03-03,"4-6 inches","Heavy Snowfall","About the same","Somewhat shorter","About the same","Somewhat worse","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Shopping (groceries, clothing, convenience store, etc),Civic or religious activities",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I canceled some of my planned activities / trips.,I waited until after the storm to do some activities / trips.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"",NA,"4","3","1",NA,NA,"5","4","3","2","Somewhat dissatisfied","None","Neighborhood streets. The plow only scraped the surface leaving snow packed down on the road and it was icy. ","None at all","Online,Word-of-mouth",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"","","","","","","Weather.com","","","Husband","","No","","","2","1","3","5","4","6","2","1","6","4","3","5",41,"35-44","35-44","35-49","Female","Female","","White or Caucasian","White","","No","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","No","$50,000 to $74,999","50-75","50-75","50-100","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Rented","2",2,"2",2,"4",4,"1",1,"",0.35,9.41,27.17,6.1,80.49,13.41
"R_5jHTYj6yX5taz1n",TRUE,100,2024-03-06 13:23:56,2024-03-06 13:29:50,2024-03-06 13:29:50,354,"Accept","Yes","Yes","84087","B",2024-03-02,2024-03-03,"3 inches","Moderate Snowfall","Somewhat less","Somewhat shorter","Somewhat less","About the same","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Outdoor or indoor exercise (sports, jogging, bicycling, walking dog, gym, etc.)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I traveled more slowly or cautiously than normal.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"","3","3","4","3",NA,NA,NA,"3",NA,NA,"Somewhat satisfied","Emigration pass","Freeeay","A moderate amount","App",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","","Weather channel","","","","","","","No","","","1","2","3","4","5","6","2","1","5","4","3","6",48,"45-64","45-64","35-49","Male","Male","","White or Caucasian","White","","No","Bachelor's or associate degree","Bachelor","Bachelor","Yes","$50,000 to $74,999","50-75","50-75","50-100","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","1",1,"0",0,"0",0,"3",3,"",0,0,0,100,0,0
"R_5Xoqwmi8ke73nmt",TRUE,100,2024-03-06 13:43:26,2024-03-06 13:57:12,2024-03-06 13:57:13,826,"Accept","Yes","Yes","84403","B",2024-03-02,2024-03-03,"1 inch","Light Snowfall","About the same","Somewhat longer","About the same","Somewhat worse","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Shopping (groceries, clothing, convenience store, etc),Other errands or appointments (bank, professional office, doctor/dentist, etc.)",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Passenger",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","I canceled some of my planned activities / trips.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","3","4","3","2","4","4","2","3","4","4","Somewhat satisfied","Main streets ","Side streets, sidewalks","A lot","TV,Alert,Online",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Fox13","","","","","Utah weather alerts","Youtube","","","","","No","","","4","1","2","3","5","6","3","2","6","4","1","5",62,"45-64","45-64","50-64","Female","Female","","White or Caucasian","White","","No","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","No","$35,000 to $49,999","35-50","25-50","0-50","Building with 10 to 19 apartments/condos","","Apt10-19","Apt5+","Apartment","Other","Rented","2",2,"0",0,"0",0,"1",1,"",0.35,9.725,27.835,7.12,79.2,13.68
"R_7fefwGgl5j1o8ye",TRUE,100,2024-03-06 13:55:00,2024-03-06 14:04:18,2024-03-06 14:04:19,557,"Accept","Yes","Yes","84015","B",2024-03-02,2024-03-03,"3 inches","Moderate Snowfall","Somewhat more","Somewhat longer","About the same","About the same","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Civic or religious activities",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Passenger",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","No changes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","5",NA,"3","3",NA,NA,"4","4","3","3","Somewhat satisfied","I-15 Freeway overall","Neighborhoods around Clearfield/Layton Antelope Drive Location. ","A lot","Radio,App",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","FM 102.7 & 105.9 KNRS","","","Weather ","","","","","","","No","","","2","1","4","5","3","6","2","1","6","5","4","3",34,"25-34","25-34","18-34","Male","Male","","White or Caucasian","White","","No","Bachelor's or associate degree","Bachelor","Bachelor","Yes","$50,000 to $74,999","50-75","50-75","50-100","Building with 20 or more apartments/condos","","Apt20+","Apt5+","Apartment","Other","Rented","2",2,"0",0,"0",0,"2",2,"",0.46753937007874,8.22046666666667,21.4433333333333,9.62622047244095,79.1823326771653,11.1914468503937
"R_57W7BH5Zycnpxwl",TRUE,100,2024-03-06 14:14:25,2024-03-06 14:27:08,2024-03-06 14:27:09,763,"Accept","Yes","Yes","84025","B",2024-03-02,2024-03-03,"1 foot or more","Extreme Snowfall","Somewhat less","Somewhat shorter","About the same","About the same","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Work",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I traveled more slowly or cautiously than normal.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"","4","4","3","3",NA,NA,NA,NA,NA,NA,"Somewhat satisfied","Highways ","Roads","A little","App,Alert",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","","KSL","Weather Service","","","","","","No","","","5","1","4","3","2","6","1","2","5","3","4","6",46,"45-64","45-64","35-49","Female","Female","",NA,"Non-White","","No","Bachelor's or associate degree","Bachelor","Bachelor","Yes","$100,000 to $149,999","100-150","100-150","100+","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","3",3,"1",1,"3",3,"3",3,"",0.16,3.155,9.75,51.28,43.59,5.13
"R_150Q9x1C7NWvTm9",TRUE,100,2024-03-06 14:50:51,2024-03-06 14:56:11,2024-03-06 14:56:12,319,"Accept","Yes","Yes","84025","B",2024-03-02,2024-03-03,"7-11 inches","Extreme Snowfall","Somewhat more","About the same","About the same","About the same","No","The roads, streets, and sidewalks were not in good condition.",FALSE,FALSE,TRUE,FALSE,FALSE,"","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I canceled some of my planned activities / trips.,I waited until after the storm to do some activities / trips.,I changed the time-of-day when I did some activities / trips.",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"","4","4","1","2","3","1","5","4","3","3","Somewhat dissatisfied","highways and streets ","sidewalks, neighborhoods","A moderate amount","Online,Social media,Word-of-mouth",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"","","","","","","Fox8","instagram ","","parents ","","No","","","2","1","3","4","5","6","4","2","5","6","1","3",18,"18-24","18-24","18-34","Female","Female","","White or Caucasian","White","","Yes","Less than a high school diploma","LessHS","HSBelow","Yes","$150,000 or more","150+","150+","100+","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","3",3,"1",1,"2",2,"3",3,"",0.16,3.155,9.75,51.28,43.59,5.13
"R_1HTdA98HLYRTWK1",TRUE,100,2024-03-06 15:12:15,2024-03-06 15:20:44,2024-03-06 15:20:45,508,"Accept","Yes","Yes","84041","B",2024-03-02,2024-03-03,"7-11 inches","Extreme Snowfall","Somewhat more","Somewhat longer","Somewhat more","Much better","No","The roads, streets, and sidewalks were not in good condition.",FALSE,FALSE,TRUE,FALSE,FALSE,"","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I waited until after the storm to do some activities / trips.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"1","1",NA,NA,NA,NA,"2","1","Extremely dissatisfied","Nothing was great and neighborhoods and side streets didn't get cleared until late afternoon","I felt all streets were awful","A great deal","TV,Radio",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fox News","97.1","","","","","","","","","","No","","","1","3","4","2","5","6","2","1","6","4","3","5",51,"45-64","45-64","50-64","Male","Male","","White or Caucasian","White","","No","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","Yes","$100,000 to $149,999","100-150","100-150","100+","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","4",4,"1",1,"0",0,"2",2,"",0.295,6.805,23.25,7.11,85.615,7.275
"R_5DXNUIzZSr8YrzK",TRUE,100,2024-03-06 17:39:03,2024-03-06 17:50:38,2024-03-06 17:50:38,694,"Accept","Yes","Yes","84049","E",2024-03-02,2024-03-03,"7-11 inches","Extreme Snowfall","Somewhat more","About the same","About the same","Somewhat worse","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Civic or religious activities,Other errands or appointments (bank, professional office, doctor/dentist, etc.)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver,Car/Van/Truck/SUV Passenger",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"","I did more activities / made more trips before the storm arrived.,I canceled some of my planned activities / trips.,I traveled more slowly or cautiously than normal.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"","5","5","5","3",NA,NA,"5","5","5","5","Extremely satisfied","Homestead Road in Midway, Highway 40, and Highway 189","None","A lot","TV,Radio,App",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"KSL, Fox","KSL","","","Weather App on iPhone","","","","","","","No","","","1","2","3","5","4","6","2","1","6","3","4","5",64,"45-64","45-64","50-64","Female","Female","","White or Caucasian","White","","No","Bachelor's or associate degree","Bachelor","Bachelor","No","$150,000 or more","150+","150+","100+","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","2",2,"0",0,"1",1,"4",4,"",0.0925,2.075,5.5825,79.445,20.555,0
"R_1gdP41Xs9gWV7Au",TRUE,100,2024-03-07 09:14:00,2024-03-07 09:36:52,2024-03-07 09:36:53,1371,"Accept","Yes","Yes","84098","E",2024-03-02,2024-03-03,"7-11 inches","Extreme Snowfall","About the same","Somewhat longer","About the same","About the same","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Other (please specify)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I waited until after the storm to do some activities / trips.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"5",NA,NA,NA,NA,"5","5",NA,"Extremely satisfied","The local roads, including Kilby Road, were about what I expected them to be, neither better nor worse.  Snow removal crews always do a good job here.","The local roads, including Kilby Road, were about what I expected them to be, neither better nor worse.  Snow removal crews always do a good job here.","A moderate amount","TV,Online,Other (please specify)",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Channel 2, Channel 4 ","","","","","","The Weather Channel, KSL Weather ","","","","husband keeps up with weather forecast","Yes, a little","We used the feature that lets you see what the cameras are seeing on the roadways, but that's not new.  I've been doing that for many years.  Also, we used the map that shows how traffic is flowing.  I made an account and tried to save my route, but I had issues with trying to do that.","I think it was easier to use before the changes, to find the camera system, etc, for my route.  Having to make an account doesn't make sense to find the map, etc.  Maybe I just need to try again and look at it again.  I'm probably just not understanding it.","1","2","3","6","4","5","3","1","6","4","5","2",65,"65-84","65+","65+","Female","Female","","White or Caucasian","White","","No","Bachelor's or associate degree","Bachelor","Bachelor","No","$75,000 to $99,999","75-100","75-100","50-100","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","3",3,"0",0,"2",2,"2",2,"",0.111666666666667,2.73666666666667,4.11166666666667,85.0166666666667,13.53,1.45166666666667
"R_172eYskzozUGLip",TRUE,100,2024-03-08 09:47:05,2024-03-08 09:53:46,2024-03-08 09:53:47,400,"Accept","Yes","Yes","84310","E",2024-03-02,2024-03-03,"4-6 inches","Heavy Snowfall","About the same","Somewhat shorter","About the same","About the same","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Work,Shopping (groceries, clothing, convenience store, etc),Drop off or pick up passenger(s),Outdoor or indoor exercise (sports, jogging, bicycling, walking dog, gym, etc.)",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I canceled some of my planned activities / trips.,I changed the time-of-day when I did some activities / trips.,I traveled more slowly or cautiously than normal.",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"","4","4","1","1","3","3","1","2","2","2","Neither satisfied nor dissatisfied","I-15 and main roads","Preserve area where I live","A lot","App,Online,Word-of-mouth",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"","","","","weather","","ksl","","","fiance","","No","","","1","2","3","4","6","5","3","1","5","4","2","6",57,"45-64","45-64","50-64","Female","Female","","White or Caucasian","White","","No","Bachelor's or associate degree","Bachelor","Bachelor","Yes","$100,000 to $149,999","100-150","100-150","100+","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","3",3,"0",0,"2",2,"4",4,"",0.126666666666667,3.78333333333333,9.83333333333333,69.49,25.8,4.70666666666667
